series0
x;y;
3412;1.76;
3413;-1.13;
3414;-9.83;
3415;-12.69;
3416;-18.36;
3417;-23.97;
3418;-29.54;
3419;-32.70;
3420;-40.16;
3421;-42.68;
3422;-47.69;
3423;-52.49;
3424;-57.06;
3425;-59.27;
3426;-63.51;
3427;-67.49;
3428;-71.21;
3429;-72.89;
3430;-77.75;
3431;-79.20;
3432;-81.80;
3433;-84.11;
3434;-86.15;
3435;-87.00;
3436;-89.17;
3437;-89.63;
3438;-90.58;
3439;-90.78;
3440;-90.71;
3441;-90.69;
3442;-90.63;
3443;-90.51;
3444;-89.13;
3445;-88.21;
3446;-86.16;
3447;-83.65;
3448;-80.88;
3449;-77.70;
3450;-74.19;
3451;-72.46;
3452;-66.57;
3453;-64.47;
3454;-60.16;
3455;-55.67;
3456;-51.56;
3457;-48.66;
3458;-43.64;
3459;-38.37;
3460;-32.94;
3461;-27.04;
3462;-21.55;
3463;-18.78;
3464;-13.31;
3465;-7.69;
3466;-1.76;
3467;3.96;
3468;9.65;
3469;12.56;
3470;18.28;
3471;23.89;
3472;29.38;
3473;32.59;
3474;40.07;
3475;42.63;
3476;47.62;
3477;52.42;
3478;57.00;
3479;59.24;
3480;65.51;
3481;67.50;
3482;71.23;
3483;74.58;
3484;77.73;
3485;79.11;
3486;83.01;
3487;84.24;
3488;86.12;
3489;87.82;
3490;89.11;
3491;89.60;
3492;90.58;
3493;90.76;
3494;90.76;
3495;90.56;
3496;90.13;
3497;89.90;
3498;89.08;
3499;88.31;
3500;86.26;
3501;83.95;
3502;81.09;
3503;79.62;
3504;74.59;
3505;72.56;
3506;68.76;
3507;64.67;
3508;60.35;
3509;58.13;
3510;51.77;
3511;49.10;
3512;43.75;
3513;38.51;
3514;32.63;
3515;27.14;
3516;21.56;
3517;18.75;
3518;10.51;
3519;7.76;
3520;1.85;
3521;-4.02;
3522;-9.79;
3523;-12.66;
3524;-21.15;
3525;-23.93;
3526;-29.49;
3527;-34.85;
3528;-40.12;
3529;-42.63;
3530;-50.03;
3531;-52.45;
3532;-57.02;
3533;-61.40;
3534;-65.47;
3535;-67.44;
3536;-72.84;
3537;-74.56;
3538;-79.17;
3539;-80.49;
3540;-83.01;
3541;-85.17;
3542;-86.98;
3543;-87.76;
3544;-89.18;
3545;-90.18;
3546;-90.78;
3547;-90.72;
3548;-90.65;
3549;-90.61;
3550;-90.47;
3551;-90.33;
3552;-89.15;
3553;-87.22;
3554;-85.00;
3555;-83.70;
3556;-79.31;
3557;-77.70;
3558;-74.20;
3559;-70.57;
3560;-66.61;
3561;-64.56;
3562;-58.01;
3563;-55.74;
3564;-51.63;
3565;-46.39;
3566;-41.09;
3567;-38.43;
3568;-30.11;
3569;-27.11;
3570;-18.83;
3571;-16.02;
3572;-10.64;
3573;-4.77;
3574;1.06;
3575;3.90;
3576;12.50;
3577;15.38;
3578;21.03;
3579;26.58;
3580;32.53;
3581;37.37;
3582;42.59;
3583;45.11;
3584;52.36;
3585;54.73;
3586;59.21;
3587;63.47;
3588;69.32;
3589;72.85;
3590;76.14;
3591;79.13;
3592;81.78;
3593;82.99;
3594;86.11;
3595;86.98;
3596;88.55;
3597;89.48;
3598;90.35;
3599;90.58;
3600;90.74;
3601;90.65;
3602;90.31;
3603;89.92;
3604;89.61;
3605;88.35;
3606;86.29;
3607;85.14;
3608;81.13;
3609;79.65;
3610;76.29;
3611;72.62;
3612;68.82;
3613;64.73;
3614;60.41;
3615;58.18;
3616;53.73;
3617;49.17;
3618;43.84;
3619;38.57;
3620;32.64;
3621;29.89;
3622;21.62;
3623;18.77;
3624;13.22;
3625;7.82;
3626;1.88;
3627;-3.94;
3628;-9.71;
3629;-12.60;
3630;-21.07;
3631;-23.86;
3632;-32.59;
3633;-37.47;
3634;-42.57;
3635;-47.57;
3636;-52.40;
3637;-56.98;
3638;-61.35;
3639;-63.41;
3640;-69.25;
3641;-71.11;
3642;-74.52;
3643;-77.67;
3644;-80.45;
3645;-82.99;
3646;-85.16;
3647;-86.11;
3648;-88.43;
3649;-89.17;
3650;-90.61;
3651;-90.79;
3652;-90.69;
3653;-90.66;
3654;-90.54;
3655;-90.49;
3656;-89.84;
3657;-88.28;
3658;-85.02;
3659;-83.73;
3660;-80.95;
3661;-77.73;
3662;-74.23;
3663;-70.61;
3664;-66.65;
3665;-62.52;
3666;-58.06;
3667;-53.61;
3668;-48.80;
3669;-43.76;
3670;-38.49;
3671;-33.04;
3672;-27.12;
3673;-21.64;
3674;-16.06;
3675;-10.69;
3676;-4.83;
3677;1.00;
3678;6.69;
3679;12.43;
3680;20.99;
3681;23.77;
3682;31.99;
3683;34.67;
3684;42.52;
3685;45.04;
3686;52.32;
3687;54.69;
3688;61.27;
3689;63.42;
3690;69.29;
3691;71.15;
3692;76.11;
3693;77.65;
3694;81.77;
3695;82.95;
3696;86.07;
3697;86.95;
3698;89.16;
3699;89.55;
3700;90.62;
3701;90.77;
3702;90.64;
3703;90.53;
3704;89.88;
3705;89.72;
3706;88.36;
3707;87.54;
3708;84.00;
3709;82.61;
3710;78.05;
3711;76.29;
3712;72.64;
3713;68.87;
3714;64.75;
3715;60.43;
3716;53.74;
3717;51.87;
3718;43.87;
3719;41.16;
3720;32.66;
3721;29.95;
3722;21.68;
3723;15.95;
3724;10.61;
3725;4.98;
3726;-0.91;
3727;-6.79;
3728;-12.52;
3729;-18.20;
3730;-23.81;
3731;-29.36;
3732;-34.72;
3733;-40.00;
3734;-45.06;
3735;-49.93;
3736;-54.68;
3737;-59.14;
3738;-63.37;
3739;-67.36;
3740;-71.08;
3741;-74.51;
3742;-77.66;
3743;-80.44;
3744;-82.96;
3745;-85.14;
3746;-86.95;
3747;-88.41;
3748;-89.60;
3749;-90.56;
3750;-90.75;
3751;-90.70;
3752;-90.64;
3753;-90.56;
3754;-90.36;
3755;-89.19;
3756;-87.25;
3757;-85.04;
3758;-80.98;
3759;-77.78;
3760;-74.29;
3761;-70.63;
3762;-66.71;
3763;-62.55;
3764;-58.09;
3765;-53.63;
3766;-48.86;
3767;-43.82;
3768;-35.70;
3769;-33.10;
3770;-24.40;
3771;-21.71;
3772;-13.39;
3773;-10.74;
3774;-1.96;
3775;3.79;
3776;9.49;
3777;15.26;
3778;20.93;
3779;26.46;
3780;31.94;
3781;37.27;
3782;45.01;
3783;47.46;
3784;54.63;
3785;56.86;
3786;63.38;
3787;65.42;
3788;71.04;
3789;74.45;
3790;77.73;
3791;80.54;
3792;82.95;
3793;85.20;
3794;86.96;
3795;88.54;
3796;89.46;
3797;90.33;
3798;90.76;
3799;90.74;
3800;90.48;
3801;90.09;
3802;89.76;
3803;89.14;
3804;87.57;
3805;85.18;
3806;81.19;
3807;79.69;
3808;74.71;
3809;72.67;
3810;66.71;
3811;64.80;
3812;58.28;
3813;55.92;
3814;49.26;
3815;46.72;
3816;38.69;
3817;35.72;
3818;27.27;
3819;24.49;
3820;16.03;
3821;13.37;
3822;5.06;
3823;-0.88;
3824;-6.77;
3825;-12.47;
3826;-18.13;
3827;-23.74;
3828;-31.99;
3829;-34.70;
3830;-42.46;
3831;-47.48;
3832;-52.30;
3833;-56.88;
3834;-61.25;
3835;-65.34;
3836;-71.05;
3837;-72.75;
3838;-77.63;
3839;-80.40;
3840;-82.94;
3841;-85.12;
3842;-87.73;
3843;-88.39;
3844;-90.13;
3845;-90.57;
3846;-90.74;
3847;-90.69;
3848;-90.60;
3849;-90.50;
3850;-89.85;
3851;-88.30;
3852;-85.05;
3853;-83.77;
3854;-79.40;
3855;-77.78;
3856;-72.55;
3857;-70.66;
3858;-64.64;
3859;-60.34;
3860;-55.88;
3861;-51.78;
3862;-46.53;
3863;-41.23;
3864;-35.74;
3865;-30.26;
3866;-24.34;
3867;-18.99;
3868;-10.78;
3869;-7.95;
3870;0.87;
3871;6.58;
3872;12.29;
3873;18.02;
3874;23.65;
3875;29.16;
3876;34.54;
3877;39.84;
3878;47.43;
3879;49.82;
3880;56.82;
3881;90.77;
3882;90.37;
3883;-65.30;
3884;-77.59;
3885;-90.79;
3886;-90.56;
3887;-89.22;
3888;-82.41;
3889;-77.80;
3890;-68.70;
3891;-60.41;
3892;-41.29;
3893;-33.21;
3894;-19.03;
3895;-10.82;
3896;3.66;
3897;12.24;
3898;23.58;
3899;29.09;
3900;39.81;
3901;44.89;
3902;52.16;
3903;54.52;
3904;61.14;
3905;65.30;
3906;71.01;
3907;72.74;
3908;77.57;
3909;78.98;
3910;82.87;
3911;85.14;
3912;86.92;
3913;88.45;
3914;89.90;
3915;90.35;
3916;90.74;
3917;90.63;
3918;90.15;
3919;89.93;
3920;89.16;
3921;87.59;
3922;84.08;
3923;82.70;
3924;78.16;
3925;74.76;
3926;70.81;
3927;66.77;
3928;60.55;
3929;58.36;
3930;52.04;
3931;49.34;
3932;41.31;
3933;35.79;
3934;27.44;
3935;21.86;
3936;16.17;
3937;10.79;
3938;2.11;
3939;-0.79;
3940;-9.47;
3941;-15.22;
3942;-20.87;
3943;-26.42;
3944;-34.58;
3945;-39.87;
3946;-44.91;
3947;-49.79;
3948;-56.80;
3949;-61.17;
3950;-67.24;
3951;-69.09;
3952;-74.40;
3953;-76.03;
3954;-80.36;
3955;-82.91;
3956;-85.08;
3957;-86.90;
3958;-89.11;
3959;-89.58;
3960;-90.82;
3961;-90.75;
3962;-90.66;
3963;-90.58;
3964;-89.87;
3965;-89.22;
3966;-86.29;
3967;-85.09;
3968;-81.05;
3969;-77.83;
3970;-74.35;
3971;-70.74;
3972;-66.81;
3973;-62.69;
3974;-55.98;
3975;-53.74;
3976;-46.65;
3977;-43.97;
3978;-35.86;
3979;-30.39;
3980;-24.48;
3981;-19.10;
3982;-10.91;
3983;-5.08;
3984;3.61;
3985;6.46;
3986;15.07;
3987;20.75;
3988;26.29;
3989;31.76;
3990;39.76;
3991;42.32;
3992;49.72;
3993;54.49;
3994;58.97;
3995;63.26;
3996;69.13;
3997;72.69;
3998;77.61;
3999;78.99;
4000;82.86;
4001;85.15;
4002;86.93;
4003;88.48;
4004;89.83;
4005;90.31;
4006;90.77;
4007;90.66;
4008;90.31;
4009;89.75;
4010;89.18;
4011;87.63;
4012;85.28;
4013;82.73;
4014;78.18;
4015;74.81;
4016;69.02;
4017;64.92;
4018;58.40;
4019;56.08;
4020;49.43;
4021;46.87;
4022;38.84;
4023;32.99;
4024;24.66;
4025;21.89;
4026;13.55;
4027;10.81;
4028;2.22;
4029;-3.66;
4030;-12.31;
4031;-15.17;
4032;-23.61;
4033;-29.14;
4034;-37.20;
4035;-39.82;
4036;-47.34;
4037;-49.75;
4038;-58.96;
4039;-63.22;
4040;-69.06;
4041;-70.93;
4042;-75.99;
4043;-79.01;
4044;-81.64;
4045;-83.97;
4046;-86.88;
4047;-87.69;
4048;-89.58;
4049;-90.59;
4050;-90.74;
4051;-90.67;
4052;-90.53;
4053;-90.49;
4054;-89.26;
4055;-87.35;
4056;-85.12;
4057;-82.45;
4058;-79.51;
4059;-76.32;
4060;-70.81;
4061;-68.77;
4062;-62.75;
4063;-58.30;
4064;-53.80;
4065;-49.06;
4066;-41.41;
4067;-38.77;
4068;-30.43;
4069;-24.55;
4070;-16.30;
4071;-13.68;
4072;-5.13;
4073;0.72;
4074;9.24;
4075;12.14;
4076;20.69;
4077;23.48;
4078;31.71;
4079;37.06;
4080;44.80;
4081;47.28;
4082;54.45;
4083;58.94;
4084;63.22;
4085;67.22;
4086;72.64;
4087;75.95;
4088;78.97;
4089;81.66;
4090;85.14;
4091;86.00;
4092;88.45;
4093;89.46;
4094;90.31;
4095;90.73;
4096;90.70;
4097;90.50;
4098;89.92;
4099;89.65;
4100;87.65;
4101;85.26;
4102;82.75;
4103;79.78;
4104;74.82;
4105;70.88;
4106;64.97;
4107;62.89;
4108;56.11;
4109;52.10;
4110;44.18;
4111;38.89;
4112;33.03;
4113;27.53;
4114;19.15;
4115;16.27;
4116;8.14;
4117;2.25;
4118;-6.54;
4119;-9.38;
4120;-17.93;
4121;-23.55;
4122;-31.78;
4123;-37.15;
4124;-44.82;
4125;-47.29;
4126;-54.46;
4127;-58.92;
4128;-65.18;
4129;-67.17;
4130;-72.63;
4131;-75.96;
4132;-80.30;
4133;-81.60;
4134;-85.02;
4135;-86.86;
4136;-89.09;
4137;-89.57;
4138;-90.78;
4139;-90.73;
4140;-90.61;
4141;-90.53;
4142;-89.91;
4143;-88.39;
4144;-85.17;
4145;-83.88;
