x;y;
820;-18.1993;
821;-20.9935;
822;-20.9935;
823;-20.9935;
824;-23.8212;
825;-23.8212;
826;-23.8212;
827;-26.5821;
828;-26.5821;
829;-29.3056;
830;-29.3056;
831;-32.5868;
832;-32.5868;
833;-34.7665;
834;-34.7665;
835;-37.4407;
836;-37.4407;
837;-40.1075;
838;-40.1075;
839;-42.7386;
840;-42.7386;
841;-45.2699;
842;-45.2699;
843;-45.2699;
844;-47.8513;
845;-47.8513;
846;-47.8513;
847;-50.3318;
848;-50.3318;
849;-50.3318;
850;-52.7564;
851;-52.7564;
852;-55.1797;
853;-55.1797;
854;-57.4922;
855;-57.4922;
856;-59.7455;
857;-59.7455;
858;-61.9534;
859;-61.9534;
860;-64.139;
861;-64.139;
862;-66.2365;
863;-66.2365;
864;-68.2141;
865;-68.2141;
866;-68.2141;
867;-70.0776;
868;-70.0776;
869;-70.0776;
870;-71.9059;
871;-71.9059;
872;-71.9059;
873;-73.6675;
874;-73.6675;
875;-75.3409;
876;-75.3409;
877;-77.0373;
878;-77.0373;
879;-78.6543;
880;-78.6543;
881;-80.1142;
882;-80.1142;
883;-81.398;
884;-81.398;
885;-82.6613;
886;-82.6613;
887;-83.9089;
888;-83.9089;
889;-83.9089;
890;-84.9893;
891;-84.9893;
892;-84.9893;
893;-85.9909;
894;-85.9909;
895;-85.9909;
896;-86.9692;
897;-86.9692;
898;-87.8571;
899;-87.8571;
900;-88.6459;
901;-88.6459;
902;-89.3662;
903;-89.3662;
904;-90.0287;
905;-90.0287;
906;-90.5826;
907;-90.5826;
908;-91.0219;
909;-91.0219;
910;-91.3095;
911;-91.3095;
912;-91.3095;
913;-91.4567;
914;-91.4567;
915;-91.4567;
916;-91.5053;
917;-91.462;
918;-91.462;
919;-91.4202;
920;-91.4202;
921;-91.3341;
922;-91.3341;
923;-91.2319;
924;-91.2319;
925;-91.1732;
926;-91.1732;
927;-91.1499;
928;-91.1499;
929;-91.1143;
930;-91.1143;
931;-90.9;
932;-90.9;
933;-90.9;
934;-90.3953;
935;-90.3953;
936;-90.3953;
937;-89.7278;
938;-89.7278;
939;-89.7278;
940;-88.8681;
941;-88.8681;
942;-87.8404;
943;-87.8404;
944;-86.71;
945;-86.71;
946;-85.5045;
947;-85.5045;
948;-84.1412;
949;-84.1412;
950;-82.6843;
951;-82.6843;
952;-81.2176;
953;-81.2176;
954;-79.6155;
955;-79.6155;
956;-79.6155;
957;-77.8827;
958;-77.8827;
959;-77.8827;
960;-76.201;
